#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_084_5_KI270897v1_alt_0000		complete	0	2021-04-26T12:52:24.483980Z
makeLocusGraph_chromId_085_5_KI270898v1_alt_0000		complete	0	2021-04-26T12:52:42.619299Z
makeLocusGraph_chromId_086_6_0000		complete	0	2021-04-26T12:52:50.418221Z
makeLocusGraph_chromId_086_6_0001		complete	0	2021-04-26T12:52:50.445920Z
makeLocusGraph_chromId_086_6_0002		complete	0	2021-04-26T12:52:47.493311Z
makeLocusGraph_chromId_086_6_0003		complete	0	2021-04-26T12:52:46.271637Z
makeLocusGraph_chromId_086_6_0004		complete	0	2021-04-26T12:52:49.657723Z
makeLocusGraph_chromId_086_6_0005		complete	0	2021-04-26T12:52:29.820213Z
makeLocusGraph_chromId_086_6_0006		complete	0	2021-04-26T12:52:18.123382Z
makeLocusGraph_chromId_086_6_0007		complete	0	2021-04-26T12:52:23.537946Z
makeLocusGraph_chromId_086_6_0008		complete	0	2021-04-26T12:52:37.290086Z
makeLocusGraph_chromId_086_6_0009		complete	0	2021-04-26T12:52:41.023064Z
makeLocusGraph_chromId_086_6_0010		complete	0	2021-04-26T12:52:42.298307Z
makeLocusGraph_chromId_086_6_0011		complete	0	2021-04-26T12:52:40.626013Z
makeLocusGraph_chromId_086_6_0012		complete	0	2021-04-26T12:52:48.073186Z
makeLocusGraph_chromId_086_6_0013		complete	0	2021-04-26T12:52:48.791066Z
makeLocusGraph_chromId_086_6_0014		complete	0	2021-04-26T12:52:40.540225Z
makeLocusGraph_chromId_087_6_GL000250v2_alt_0000		complete	0	2021-04-26T12:52:30.998041Z
makeLocusGraph_chromId_088_6_GL000251v2_alt_0000		complete	0	2021-04-26T12:52:37.362570Z
makeLocusGraph_chromId_089_6_GL000252v2_alt_0000		complete	0	2021-04-26T12:52:45.222839Z
makeLocusGraph_chromId_090_6_GL000253v2_alt_0000		complete	0	2021-04-26T12:52:44.663218Z
makeLocusGraph_chromId_091_6_GL000254v2_alt_0000		complete	0	2021-04-26T12:52:48.672043Z
makeLocusGraph_chromId_092_6_GL000255v2_alt_0000		complete	0	2021-04-26T12:52:33.433738Z
makeLocusGraph_chromId_093_6_GL000256v2_alt_0000		complete	0	2021-04-26T12:52:45.900374Z
makeLocusGraph_chromId_094_6_GL383533v1_alt_0000		complete	0	2021-04-26T12:52:31.247874Z
makeLocusGraph_chromId_095_6_KB021644v2_alt_0000		complete	0	2021-04-26T12:52:26.249689Z
makeLocusGraph_chromId_096_6_KI270758v1_alt_0000		complete	0	2021-04-26T12:52:43.973256Z
makeLocusGraph_chromId_097_6_KI270797v1_alt_0000		complete	0	2021-04-26T12:52:43.996146Z
makeLocusGraph_chromId_098_6_KI270798v1_alt_0000		complete	0	2021-04-26T12:52:46.894884Z
makeLocusGraph_chromId_099_6_KI270799v1_alt_0000		complete	0	2021-04-26T12:52:43.917978Z
makeLocusGraph_chromId_100_6_KI270800v1_alt_0000		complete	0	2021-04-26T12:52:35.710307Z
makeLocusGraph_chromId_101_6_KI270801v1_alt_0000		complete	0	2021-04-26T12:52:22.036451Z
makeLocusGraph_chromId_102_6_KI270802v1_alt_0000		complete	0	2021-04-26T12:52:48.722825Z
makeLocusGraph_chromId_103_7_0000		complete	0	2021-04-26T12:52:25.311964Z
makeLocusGraph_chromId_103_7_0001		complete	0	2021-04-26T12:52:25.642095Z
makeLocusGraph_chromId_103_7_0002		complete	0	2021-04-26T12:52:26.569072Z
makeLocusGraph_chromId_103_7_0003		complete	0	2021-04-26T12:52:28.102410Z
makeLocusGraph_chromId_103_7_0004		complete	0	2021-04-26T12:52:41.048316Z
makeLocusGraph_chromId_103_7_0005		complete	0	2021-04-26T12:52:17.145111Z
makeLocusGraph_chromId_103_7_0006		complete	0	2021-04-26T12:52:23.593941Z
makeLocusGraph_chromId_103_7_0007		complete	0	2021-04-26T12:52:24.537194Z
makeLocusGraph_chromId_103_7_0008		complete	0	2021-04-26T12:52:25.691905Z
makeLocusGraph_chromId_103_7_0009		complete	0	2021-04-26T12:52:22.439566Z
makeLocusGraph_chromId_103_7_0010		complete	0	2021-04-26T12:52:33.723302Z
makeLocusGraph_chromId_103_7_0011		complete	0	2021-04-26T12:52:14.531226Z
makeLocusGraph_chromId_103_7_0012		complete	0	2021-04-26T12:52:20.158265Z
makeLocusGraph_chromId_103_7_0013		complete	0	2021-04-26T12:52:12.191156Z
makeLocusGraph_chromId_104_7_GL383534v2_alt_0000		complete	0	2021-04-26T12:52:12.052385Z
makeLocusGraph_chromId_105_7_KI270803v1_alt_0000		complete	0	2021-04-26T12:52:12.836823Z
makeLocusGraph_chromId_106_7_KI270804v1_alt_0000		complete	0	2021-04-26T12:52:14.054359Z
makeLocusGraph_chromId_107_7_KI270805v1_alt_0000		complete	0	2021-04-26T12:52:14.797100Z
makeLocusGraph_chromId_108_7_KI270806v1_alt_0000		complete	0	2021-04-26T12:52:15.949041Z
