#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_086_6_0003		complete	0	2021-05-30T08:14:00.937809Z
makeLocusGraph_chromId_086_6_0004		complete	0	2021-05-30T08:13:53.228121Z
makeLocusGraph_chromId_086_6_0005		complete	0	2021-05-30T08:14:00.647845Z
makeLocusGraph_chromId_086_6_0006		complete	0	2021-05-30T08:13:49.317326Z
makeLocusGraph_chromId_086_6_0007		complete	0	2021-05-30T08:13:43.256461Z
makeLocusGraph_chromId_086_6_0008		complete	0	2021-05-30T08:14:02.081990Z
makeLocusGraph_chromId_086_6_0009		complete	0	2021-05-30T08:13:50.565758Z
makeLocusGraph_chromId_086_6_0010		complete	0	2021-05-30T08:13:52.498204Z
makeLocusGraph_chromId_086_6_0011		complete	0	2021-05-30T08:13:54.195215Z
makeLocusGraph_chromId_086_6_0012		complete	0	2021-05-30T08:13:55.665455Z
makeLocusGraph_chromId_086_6_0013		complete	0	2021-05-30T08:13:42.825325Z
makeLocusGraph_chromId_086_6_0014		complete	0	2021-05-30T08:13:54.202293Z
makeLocusGraph_chromId_087_6_GL000250v2_alt_0000		complete	0	2021-05-30T08:13:57.002582Z
makeLocusGraph_chromId_088_6_GL000251v2_alt_0000		complete	0	2021-05-30T08:14:01.185588Z
makeLocusGraph_chromId_089_6_GL000252v2_alt_0000		complete	0	2021-05-30T08:13:54.967782Z
makeLocusGraph_chromId_090_6_GL000253v2_alt_0000		complete	0	2021-05-30T08:14:00.852741Z
makeLocusGraph_chromId_091_6_GL000254v2_alt_0000		complete	0	2021-05-30T08:13:54.541481Z
makeLocusGraph_chromId_092_6_GL000255v2_alt_0000		complete	0	2021-05-30T08:13:59.811895Z
makeLocusGraph_chromId_093_6_GL000256v2_alt_0000		complete	0	2021-05-30T08:13:47.930010Z
makeLocusGraph_chromId_094_6_GL383533v1_alt_0000		complete	0	2021-05-30T08:13:53.488724Z
makeLocusGraph_chromId_095_6_KB021644v2_alt_0000		complete	0	2021-05-30T08:14:02.821899Z
makeLocusGraph_chromId_096_6_KI270758v1_alt_0000		complete	0	2021-05-30T08:13:59.385853Z
makeLocusGraph_chromId_097_6_KI270797v1_alt_0000		complete	0	2021-05-30T08:13:50.945430Z
makeLocusGraph_chromId_098_6_KI270798v1_alt_0000		complete	0	2021-05-30T08:13:44.880684Z
makeLocusGraph_chromId_099_6_KI270799v1_alt_0000		complete	0	2021-05-30T08:13:47.338573Z
makeLocusGraph_chromId_100_6_KI270800v1_alt_0000		complete	0	2021-05-30T08:13:41.416791Z
makeLocusGraph_chromId_101_6_KI270801v1_alt_0000		complete	0	2021-05-30T08:13:49.143801Z
makeLocusGraph_chromId_102_6_KI270802v1_alt_0000		complete	0	2021-05-30T08:13:54.831799Z
makeLocusGraph_chromId_103_7_0000		complete	0	2021-05-30T08:14:01.580961Z
makeLocusGraph_chromId_103_7_0001		complete	0	2021-05-30T08:14:00.218936Z
makeLocusGraph_chromId_103_7_0002		complete	0	2021-05-30T08:14:03.129586Z
makeLocusGraph_chromId_103_7_0003		complete	0	2021-05-30T08:13:59.251698Z
makeLocusGraph_chromId_103_7_0004		complete	0	2021-05-30T08:13:53.306130Z
makeLocusGraph_chromId_103_7_0005		complete	0	2021-05-30T08:14:03.784026Z
makeLocusGraph_chromId_103_7_0006		complete	0	2021-05-30T08:13:56.204185Z
makeLocusGraph_chromId_103_7_0007		complete	0	2021-05-30T08:14:00.393948Z
makeLocusGraph_chromId_103_7_0008		complete	0	2021-05-30T08:13:41.960432Z
makeLocusGraph_chromId_103_7_0009		complete	0	2021-05-30T08:14:01.707720Z
makeLocusGraph_chromId_103_7_0010		complete	0	2021-05-30T08:13:44.123975Z
makeLocusGraph_chromId_103_7_0011		complete	0	2021-05-30T08:13:44.555288Z
makeLocusGraph_chromId_103_7_0012		complete	0	2021-05-30T08:13:45.113539Z
makeLocusGraph_chromId_103_7_0013		complete	0	2021-05-30T08:13:45.488189Z
makeLocusGraph_chromId_104_7_GL383534v2_alt_0000		complete	0	2021-05-30T08:13:45.563833Z
makeLocusGraph_chromId_105_7_KI270803v1_alt_0000		complete	0	2021-05-30T08:13:46.429121Z
makeLocusGraph_chromId_106_7_KI270804v1_alt_0000		complete	0	2021-05-30T08:13:46.455532Z
makeLocusGraph_chromId_107_7_KI270805v1_alt_0000		complete	0	2021-05-30T08:13:43.729342Z
makeLocusGraph_chromId_108_7_KI270806v1_alt_0000		complete	0	2021-05-30T08:13:44.512865Z
makeLocusGraph_chromId_109_7_KI270807v1_alt_0000		complete	0	2021-05-30T08:13:44.827559Z
makeLocusGraph_chromId_110_7_KI270808v1_alt_0000		complete	0	2021-05-30T08:13:45.366569Z
makeLocusGraph_chromId_111_7_KI270809v1_alt_0000		complete	0	2021-05-30T08:13:46.094127Z
makeLocusGraph_chromId_112_7_KI270899v1_alt_0000		complete	0	2021-05-30T08:13:46.854086Z
makeLocusGraph_chromId_113_8_0000		complete	0	2021-05-30T08:13:37.789672Z
makeLocusGraph_chromId_113_8_0001		complete	0	2021-05-30T08:13:39.159659Z
makeLocusGraph_chromId_113_8_0002		complete	0	2021-05-30T08:13:40.673696Z
makeLocusGraph_chromId_113_8_0003		complete	0	2021-05-30T08:13:40.999526Z
makeLocusGraph_chromId_113_8_0004		complete	0	2021-05-30T08:13:42.177047Z
makeLocusGraph_chromId_113_8_0005		complete	0	2021-05-30T08:13:43.156170Z
makeLocusGraph_chromId_113_8_0006		complete	0	2021-05-30T08:13:43.636237Z
makeLocusGraph_chromId_113_8_0007		complete	0	2021-05-30T08:13:43.911995Z
makeLocusGraph_chromId_113_8_0008		complete	0	2021-05-30T08:13:44.757215Z
makeLocusGraph_chromId_113_8_0009		complete	0	2021-05-30T08:13:45.215111Z
