#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_055_3_KI270935v1_alt_0000		complete	0	2021-05-02T15:35:00.112689Z
makeLocusGraph_chromId_056_3_KI270936v1_alt_0000		complete	0	2021-05-02T15:35:01.039728Z
makeLocusGraph_chromId_057_3_KI270937v1_alt_0000		complete	0	2021-05-02T15:35:01.573812Z
makeLocusGraph_chromId_058_4_0000		complete	0	2021-05-02T15:35:03.607096Z
makeLocusGraph_chromId_058_4_0001		complete	0	2021-05-02T15:35:04.287965Z
makeLocusGraph_chromId_058_4_0002		complete	0	2021-05-02T15:35:05.279962Z
makeLocusGraph_chromId_058_4_0003		complete	0	2021-05-02T15:35:07.168624Z
makeLocusGraph_chromId_058_4_0004		complete	0	2021-05-02T15:35:08.760071Z
makeLocusGraph_chromId_058_4_0005		complete	0	2021-05-02T15:35:08.642941Z
makeLocusGraph_chromId_058_4_0006		complete	0	2021-05-02T15:35:10.104608Z
makeLocusGraph_chromId_058_4_0007		complete	0	2021-05-02T15:35:11.200631Z
makeLocusGraph_chromId_058_4_0008		complete	0	2021-05-02T15:35:12.544170Z
makeLocusGraph_chromId_058_4_0009		complete	0	2021-05-02T15:35:05.416066Z
makeLocusGraph_chromId_058_4_0010		complete	0	2021-05-02T15:35:07.370080Z
makeLocusGraph_chromId_058_4_0011		complete	0	2021-05-02T15:35:08.361044Z
makeLocusGraph_chromId_058_4_0012		complete	0	2021-05-02T15:35:08.357305Z
makeLocusGraph_chromId_058_4_0013		complete	0	2021-05-02T15:35:10.725760Z
makeLocusGraph_chromId_058_4_0014		complete	0	2021-05-02T15:35:11.853670Z
makeLocusGraph_chromId_058_4_0015		complete	0	2021-05-02T15:35:21.318412Z
makeLocusGraph_chromId_059_4_GL000008v2_random_0000		complete	0	2021-05-02T15:35:15.737871Z
makeLocusGraph_chromId_060_4_GL000257v2_alt_0000		complete	0	2021-05-02T15:35:17.592312Z
makeLocusGraph_chromId_061_4_GL383527v1_alt_0000		complete	0	2021-05-02T15:35:23.863952Z
makeLocusGraph_chromId_062_4_GL383528v1_alt_0000		complete	0	2021-05-02T15:35:24.940216Z
makeLocusGraph_chromId_063_4_KI270785v1_alt_0000		complete	0	2021-05-02T15:35:31.810776Z
makeLocusGraph_chromId_064_4_KI270786v1_alt_0000		complete	0	2021-05-02T15:35:14.152894Z
makeLocusGraph_chromId_065_4_KI270787v1_alt_0000		complete	0	2021-05-02T15:35:18.973134Z
makeLocusGraph_chromId_066_4_KI270788v1_alt_0000		complete	0	2021-05-02T15:35:22.348262Z
makeLocusGraph_chromId_067_4_KI270789v1_alt_0000		complete	0	2021-05-02T15:35:25.726644Z
makeLocusGraph_chromId_068_4_KI270790v1_alt_0000		complete	0	2021-05-02T15:35:27.982724Z
makeLocusGraph_chromId_069_4_KI270896v1_alt_0000		complete	0	2021-05-02T15:35:01.838106Z
makeLocusGraph_chromId_070_4_KI270925v1_alt_0000		complete	0	2021-05-02T15:35:31.473987Z
makeLocusGraph_chromId_071_5_0000		complete	0	2021-05-02T15:35:17.803460Z
makeLocusGraph_chromId_071_5_0001		complete	0	2021-05-02T15:35:21.195873Z
makeLocusGraph_chromId_071_5_0002		complete	0	2021-05-02T15:35:18.587357Z
makeLocusGraph_chromId_071_5_0003		complete	0	2021-05-02T15:35:26.703610Z
makeLocusGraph_chromId_071_5_0004		complete	0	2021-05-02T15:35:14.364634Z
makeLocusGraph_chromId_071_5_0005		complete	0	2021-05-02T15:35:02.574597Z
makeLocusGraph_chromId_071_5_0006		complete	0	2021-05-02T15:35:08.530017Z
makeLocusGraph_chromId_071_5_0007		complete	0	2021-05-02T15:35:15.086928Z
makeLocusGraph_chromId_071_5_0008		complete	0	2021-05-02T15:35:37.389528Z
makeLocusGraph_chromId_071_5_0009		complete	0	2021-05-02T15:35:11.518551Z
makeLocusGraph_chromId_071_5_0010		complete	0	2021-05-02T15:35:16.541912Z
makeLocusGraph_chromId_071_5_0011		complete	0	2021-05-02T15:35:22.129559Z
makeLocusGraph_chromId_071_5_0012		complete	0	2021-05-02T15:35:36.772308Z
makeLocusGraph_chromId_071_5_0013		complete	0	2021-05-02T15:35:23.407366Z
makeLocusGraph_chromId_071_5_0014		complete	0	2021-05-02T15:35:30.149636Z
makeLocusGraph_chromId_071_5_0015		complete	0	2021-05-02T15:35:01.731092Z
makeLocusGraph_chromId_072_5_GL000208v1_random_0000		complete	0	2021-05-02T15:35:03.213934Z
makeLocusGraph_chromId_073_5_GL339449v2_alt_0000		complete	0	2021-05-02T15:35:32.951145Z
makeLocusGraph_chromId_074_5_GL383530v1_alt_0000		complete	0	2021-05-02T15:35:20.252785Z
makeLocusGraph_chromId_075_5_GL383531v1_alt_0000		complete	0	2021-05-02T15:35:31.274336Z
makeLocusGraph_chromId_076_5_GL383532v1_alt_0000		complete	0	2021-05-02T15:35:19.073149Z
makeLocusGraph_chromId_077_5_GL949742v1_alt_0000		complete	0	2021-05-02T15:35:07.494805Z
makeLocusGraph_chromId_078_5_KI270791v1_alt_0000		complete	0	2021-05-02T15:35:25.337731Z
makeLocusGraph_chromId_079_5_KI270792v1_alt_0000		complete	0	2021-05-02T15:35:27.846465Z
makeLocusGraph_chromId_080_5_KI270793v1_alt_0000		complete	0	2021-05-02T15:35:28.015737Z
makeLocusGraph_chromId_081_5_KI270794v1_alt_0000		complete	0	2021-05-02T15:35:31.923031Z
makeLocusGraph_chromId_082_5_KI270795v1_alt_0000		complete	0	2021-05-02T15:35:02.185407Z
makeLocusGraph_chromId_083_5_KI270796v1_alt_0000		complete	0	2021-05-02T15:35:08.764283Z
makeLocusGraph_chromId_084_5_KI270897v1_alt_0000		complete	0	2021-05-02T15:35:24.860421Z
makeLocusGraph_chromId_085_5_KI270898v1_alt_0000		complete	0	2021-05-02T15:35:26.710093Z
makeLocusGraph_chromId_086_6_0000		complete	0	2021-05-02T15:35:22.059941Z
makeLocusGraph_chromId_086_6_0001		complete	0	2021-05-02T15:35:31.300336Z
makeLocusGraph_chromId_086_6_0002		complete	0	2021-05-02T15:35:33.158199Z
makeLocusGraph_chromId_086_6_0003		complete	0	2021-05-02T15:35:30.853674Z
makeLocusGraph_chromId_086_6_0004		complete	0	2021-05-02T15:35:37.885446Z
makeLocusGraph_chromId_086_6_0005		complete	0	2021-05-02T15:35:38.571917Z
makeLocusGraph_chromId_086_6_0006		complete	0	2021-05-02T15:35:34.385325Z
makeLocusGraph_chromId_086_6_0007		complete	0	2021-05-02T15:35:33.230157Z
makeLocusGraph_chromId_086_6_0008		complete	0	2021-05-02T15:35:38.560968Z
makeLocusGraph_chromId_086_6_0009		complete	0	2021-05-02T15:35:34.119691Z
makeLocusGraph_chromId_086_6_0010		complete	0	2021-05-02T15:35:36.044090Z
makeLocusGraph_chromId_086_6_0011		complete	0	2021-05-02T15:35:35.682286Z
makeLocusGraph_chromId_086_6_0012		complete	0	2021-05-02T15:35:33.392567Z
makeLocusGraph_chromId_086_6_0013		complete	0	2021-05-02T15:35:25.943899Z
makeLocusGraph_chromId_086_6_0014		complete	0	2021-05-02T15:35:32.316086Z
makeLocusGraph_chromId_087_6_GL000250v2_alt_0000		complete	0	2021-05-02T15:35:32.789160Z
makeLocusGraph_chromId_088_6_GL000251v2_alt_0000		complete	0	2021-05-02T15:35:06.219574Z
makeLocusGraph_chromId_089_6_GL000252v2_alt_0000		complete	0	2021-05-02T15:35:07.440094Z
makeLocusGraph_chromId_090_6_GL000253v2_alt_0000		complete	0	2021-05-02T15:35:03.008165Z
makeLocusGraph_chromId_091_6_GL000254v2_alt_0000		complete	0	2021-05-02T15:35:09.696021Z
makeLocusGraph_chromId_092_6_GL000255v2_alt_0000		complete	0	2021-05-02T15:35:10.988046Z
makeLocusGraph_chromId_093_6_GL000256v2_alt_0000		complete	0	2021-05-02T15:35:11.936113Z
makeLocusGraph_chromId_094_6_GL383533v1_alt_0000		complete	0	2021-05-02T15:34:59.814378Z
makeLocusGraph_chromId_095_6_KB021644v2_alt_0000		complete	0	2021-05-02T15:35:06.655038Z
makeLocusGraph_chromId_096_6_KI270758v1_alt_0000		complete	0	2021-05-02T15:35:07.584885Z
makeLocusGraph_chromId_097_6_KI270797v1_alt_0000		complete	0	2021-05-02T15:35:08.855874Z
makeLocusGraph_chromId_098_6_KI270798v1_alt_0000		complete	0	2021-05-02T15:35:10.199620Z
makeLocusGraph_chromId_099_6_KI270799v1_alt_0000		complete	0	2021-05-02T15:35:11.180580Z
makeLocusGraph_chromId_100_6_KI270800v1_alt_0000		complete	0	2021-05-02T15:34:59.195725Z
makeLocusGraph_chromId_101_6_KI270801v1_alt_0000		complete	0	2021-05-02T15:34:59.556610Z
makeLocusGraph_chromId_102_6_KI270802v1_alt_0000		complete	0	2021-05-02T15:35:00.503824Z
makeLocusGraph_chromId_103_7_0000		complete	0	2021-05-02T15:35:03.191365Z
makeLocusGraph_chromId_103_7_0001		complete	0	2021-05-02T15:35:02.516015Z
makeLocusGraph_chromId_103_7_0002		complete	0	2021-05-02T15:35:03.492642Z
makeLocusGraph_chromId_103_7_0003		complete	0	2021-05-02T15:35:04.426209Z
makeLocusGraph_chromId_103_7_0004		complete	0	2021-05-02T15:35:15.515371Z
makeLocusGraph_chromId_103_7_0005		complete	0	2021-05-02T15:35:11.130611Z
makeLocusGraph_chromId_103_7_0006		complete	0	2021-05-02T15:35:19.861893Z
makeLocusGraph_chromId_103_7_0007		complete	0	2021-05-02T15:35:33.139041Z
makeLocusGraph_chromId_103_7_0008		complete	0	2021-05-02T15:35:19.132848Z
makeLocusGraph_chromId_103_7_0009		complete	0	2021-05-02T15:35:16.160726Z
makeLocusGraph_chromId_103_7_0010		complete	0	2021-05-02T15:35:04.200444Z
makeLocusGraph_chromId_103_7_0011		complete	0	2021-05-02T15:35:17.935846Z
makeLocusGraph_chromId_103_7_0012		complete	0	2021-05-02T15:35:38.074127Z
makeLocusGraph_chromId_103_7_0013		complete	0	2021-05-02T15:35:38.301701Z
makeLocusGraph_chromId_104_7_GL383534v2_alt_0000		complete	0	2021-05-02T15:35:25.980815Z
makeLocusGraph_chromId_105_7_KI270803v1_alt_0000		complete	0	2021-05-02T15:35:28.169107Z
makeLocusGraph_chromId_106_7_KI270804v1_alt_0000		complete	0	2021-05-02T15:35:15.433494Z
makeLocusGraph_chromId_107_7_KI270805v1_alt_0000		complete	0	2021-05-02T15:35:18.097671Z
makeLocusGraph_chromId_108_7_KI270806v1_alt_0000		complete	0	2021-05-02T15:35:08.819270Z
makeLocusGraph_chromId_109_7_KI270807v1_alt_0000		complete	0	2021-05-02T15:35:21.680259Z
makeLocusGraph_chromId_110_7_KI270808v1_alt_0000		complete	0	2021-05-02T15:35:27.183177Z
makeLocusGraph_chromId_111_7_KI270809v1_alt_0000		complete	0	2021-05-02T15:35:00.421677Z
makeLocusGraph_chromId_112_7_KI270899v1_alt_0000		complete	0	2021-05-02T15:35:05.945928Z
makeLocusGraph_chromId_113_8_0000		complete	0	2021-05-02T15:35:16.297885Z
makeLocusGraph_chromId_113_8_0001		complete	0	2021-05-02T15:35:20.094371Z
makeLocusGraph_chromId_113_8_0002		complete	0	2021-05-02T15:35:24.552229Z
makeLocusGraph_chromId_113_8_0003		complete	0	2021-05-02T15:35:20.990729Z
makeLocusGraph_chromId_113_8_0004		complete	0	2021-05-02T15:35:28.122097Z
makeLocusGraph_chromId_113_8_0005		complete	0	2021-05-02T15:35:30.153759Z
makeLocusGraph_chromId_113_8_0006		complete	0	2021-05-02T15:35:31.759387Z
makeLocusGraph_chromId_113_8_0007		complete	0	2021-05-02T15:35:21.238746Z
makeLocusGraph_chromId_113_8_0008		complete	0	2021-05-02T15:35:20.987099Z
makeLocusGraph_chromId_113_8_0009		complete	0	2021-05-02T15:35:00.211295Z
makeLocusGraph_chromId_113_8_0010		complete	0	2021-05-02T15:35:05.676926Z
